Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,Yahadut Hatora,Meshutefet,1,2,3,4,Yemina,5,6,7,8,9,10,11,Otzma Yehudit,Yisrael Beytenu,Likud,Meretz,12,13,14,Kahol Lavan,15,16,17,18,19,20,21,22,Shas
15,7701,??? ??,8600,493,8,64,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,26,98,22,0,0,0,215,0,0,0,1,0,0,0,0,28
15,7702,??? ??,8600,462,0,41,4,0,0,0,0,0,17,0,0,0,0,0,0,0,2,22,86,29,0,0,0,254,0,0,0,0,0,0,0,0,7
15,7703,??? ??,8600,571,5,44,0,1,0,0,0,0,13,0,0,0,0,0,0,0,5,29,147,23,0,0,0,294,1,1,0,0,0,0,0,1,7
15,7704,??? ??,8600,497,2,43,2,0,0,0,0,0,9,0,0,0,0,0,0,0,3,26,140,23,1,0,0,227,0,0,0,1,0,0,0,0,20
15,7705,??? ??,8600,470,3,50,1,2,0,0,0,0,17,0,0,0,0,0,0,0,4,19,111,37,0,0,0,220,0,0,0,0,0,0,0,0,6
15,7706,??? ??,8600,438,1,44,7,1,0,0,0,0,10,1,0,0,0,0,0,0,10,39,103,32,0,0,0,172,0,1,0,0,0,0,0,0,17
15,7707,??? ??,8600,451,2,39,28,0,0,0,0,1,24,0,0,0,0,0,0,0,8,22,96,26,0,0,0,191,0,1,0,0,0,0,0,0,13
15,7708,??? ??,8600,450,0,43,18,1,0,0,0,0,20,0,0,0,0,0,0,0,7,20,128,19,0,0,0,173,0,0,0,0,0,0,0,1,20
15,7709,??? ??,8600,447,0,31,16,3,0,0,0,0,29,0,0,0,0,0,0,1,6,41,109,25,0,0,0,165,2,0,0,0,0,0,0,0,19
15,7710,??? ??,8600,432,1,33,19,1,0,0,0,0,19,0,0,0,0,0,0,0,3,38,97,25,0,0,0,188,0,1,0,0,0,0,0,0,7
15,7711,??? ??,8600,356,1,29,11,1,0,0,0,0,13,0,1,0,0,0,0,0,0,36,84,25,0,0,0,142,0,0,0,0,0,0,0,0,13
15,7712,??? ??,8600,271,1,25,4,0,0,1,0,2,15,0,0,0,0,0,0,0,1,21,48,12,0,0,0,132,0,0,0,0,0,0,0,0,9
15,7713,??? ??,8600,401,2,39,8,0,0,0,0,0,14,0,0,0,0,0,0,0,6,31,105,29,0,0,0,151,0,0,0,0,0,0,0,1,15
15,7714,??? ??,8600,485,6,47,7,0,0,1,0,0,21,0,0,0,0,0,0,0,9,52,89,53,0,0,0,192,0,0,0,0,0,1,0,0,7
15,7715,??? ??,8600,410,2,42,6,3,0,1,0,0,19,0,0,0,0,0,0,0,2,18,55,53,0,0,0,203,0,1,0,0,0,1,0,0,4
15,7716,??? ??,8600,435,0,37,3,4,0,0,0,0,18,0,0,0,0,0,0,0,5,32,95,35,0,0,0,190,0,0,0,0,0,0,0,0,16
15,7717,??? ??,8600,523,2,50,0,1,0,0,0,0,24,0,0,0,0,0,0,0,6,20,131,26,0,0,0,236,0,0,0,0,0,0,0,0,27
15,7718,??? ??,8600,511,3,42,6,0,0,0,0,0,22,0,0,0,0,0,0,0,3,29,123,31,0,0,0,234,0,0,0,0,0,0,0,0,18
15,7719,??? ??,8600,488,3,34,5,2,0,0,0,0,9,0,2,0,0,0,0,0,8,27,125,35,0,0,0,221,0,1,0,0,0,0,0,0,16
15,7720,??? ??,8600,436,0,58,5,1,0,0,0,0,17,0,0,0,0,0,0,0,4,27,107,26,0,0,0,176,0,0,0,0,2,0,0,0,13
15,7721,??? ??,8600,443,1,35,7,2,0,0,0,0,19,0,1,0,0,0,0,0,11,29,123,29,0,0,0,164,0,0,0,0,1,0,0,1,20
15,7722,??? ??,8600,425,3,42,2,2,0,1,0,0,8,0,0,0,0,0,0,0,4,28,80,48,0,0,0,194,0,0,0,1,0,0,0,0,12
15,7723,??? ??,8600,501,4,41,9,0,0,0,0,0,22,0,2,0,0,0,0,0,12,21,135,24,0,0,0,197,1,0,0,0,0,0,0,0,33
15,7724,??? ??,8600,453,0,44,7,1,0,0,0,0,21,0,0,0,0,0,0,0,9,13,121,36,0,0,0,190,0,0,0,0,0,0,0,0,11
15,7725,??? ??,8600,473,3,38,1,2,0,0,0,0,17,0,1,0,0,0,0,0,6,19,62,72,0,0,0,239,0,0,0,0,0,2,0,0,11
15,7726,??? ??,8600,430,1,46,6,1,1,0,0,0,19,0,0,0,0,0,0,0,2,17,79,36,0,0,0,217,0,1,0,0,0,0,0,0,4
15,7727,??? ??,8600,431,1,41,5,0,0,0,0,2,15,0,1,0,0,0,0,0,5,33,114,20,0,0,0,164,0,0,0,0,0,0,0,0,30
15,7728,??? ??,8600,468,1,46,11,1,0,0,0,1,32,0,1,0,0,0,0,0,14,20,117,12,0,0,0,202,0,0,0,0,0,0,0,0,10
15,7729,??? ??,8600,553,3,48,9,0,0,0,0,0,51,0,0,0,1,0,0,0,13,19,135,39,0,0,0,229,0,0,0,0,0,0,0,0,6
15,7730,??? ??,8600,549,1,56,8,1,0,0,0,2,39,0,0,0,0,0,0,0,14,28,138,46,0,0,0,199,0,0,0,0,0,0,1,1,15
15,7731,??? ??,8600,568,1,39,3,3,0,0,0,0,32,0,0,0,0,0,0,0,3,43,147,32,0,0,0,249,0,0,0,1,0,0,0,0,15
15,7732,??? ??,8600,493,0,55,11,0,0,0,0,1,24,1,0,0,0,0,0,0,2,28,100,25,0,0,0,237,1,0,0,0,0,0,0,0,8
15,7733,??? ??,8600,515,0,38,4,1,0,0,0,3,29,0,0,0,0,0,0,0,5,36,135,36,0,0,0,210,0,0,0,0,0,0,0,0,18
15,7734,??? ??,8600,594,1,47,11,1,0,0,0,0,58,0,0,0,0,0,0,0,4,30,164,35,0,0,0,231,0,0,0,0,2,0,0,0,10
15,7735,??? ??,8600,494,0,40,6,2,0,0,0,0,13,0,2,0,0,0,0,0,5,18,146,37,0,1,0,209,1,0,0,0,0,0,0,0,14
15,7736,??? ??,8600,531,4,40,6,0,0,0,0,0,23,0,0,0,0,0,0,0,5,47,106,39,0,0,0,240,0,0,0,0,2,0,1,0,18
15,7737,??? ??,8600,512,2,50,3,1,0,0,0,0,41,1,0,0,0,0,0,0,10,19,156,27,0,0,0,180,0,0,0,0,0,2,0,0,20
15,7738,??? ??,8600,466,2,29,6,1,1,0,0,0,43,0,0,0,0,0,0,0,3,30,113,16,0,0,0,210,0,0,0,0,0,0,0,2,10
15,7739,??? ??,8600,442,4,33,11,1,0,0,0,0,29,0,0,0,0,0,0,0,7,13,129,35,0,0,0,152,0,0,0,0,0,1,0,0,27
15,7740,??? ??,8600,452,0,22,7,1,0,0,0,0,12,0,0,0,0,0,0,0,7,31,147,27,0,0,0,187,0,0,0,0,0,0,0,0,11
15,7741,??? ??,8600,473,0,34,6,1,0,0,0,0,27,0,2,0,0,0,0,0,8,27,130,21,0,0,0,204,0,0,0,0,0,0,0,0,13
15,7742,??? ??,8600,361,2,23,3,1,0,0,0,0,15,1,0,0,0,1,0,0,2,53,91,19,0,0,0,134,0,0,0,0,0,0,0,0,16
15,7743,??? ??,8600,360,1,28,4,1,0,0,0,0,4,0,0,0,0,0,0,0,5,31,113,9,0,0,0,134,0,0,0,0,0,0,0,0,30
15,7744,??? ??,8600,304,3,19,5,2,0,0,0,1,6,0,0,0,0,0,0,0,1,21,101,6,0,0,0,109,0,0,0,0,0,0,0,0,30
15,7745,??? ??,8600,314,1,33,3,0,0,0,0,0,13,0,0,0,0,0,0,0,7,26,95,13,0,0,0,92,0,1,0,0,0,0,0,0,30
15,7746,??? ??,8600,450,2,35,3,3,0,0,0,0,25,0,0,0,0,0,0,0,8,25,107,19,0,0,0,205,0,1,0,0,0,0,0,0,17
15,7747,??? ??,8600,333,1,22,7,0,0,0,0,0,11,0,0,0,0,0,0,1,6,17,102,11,0,0,0,145,0,0,0,0,0,0,0,0,10
15,7748,??? ??,8600,403,0,34,3,2,1,0,0,0,24,0,0,0,0,0,0,0,8,11,127,13,0,0,0,142,1,0,0,0,0,0,0,0,37
15,7749,??? ??,8600,441,4,39,4,0,1,0,0,0,28,0,1,0,0,0,0,0,10,28,111,17,0,0,0,178,0,0,0,0,0,0,0,0,20
15,7750,??? ??,8600,375,0,23,2,0,0,0,0,0,23,0,0,0,0,0,0,0,2,19,101,14,1,0,0,172,0,0,0,0,0,0,0,0,18
15,7751,??? ??,8600,361,3,18,12,2,1,0,0,0,70,0,0,0,1,0,0,0,20,7,137,3,0,1,0,49,0,0,0,0,0,0,0,1,36
15,7752,??? ??,8600,516,5,18,17,0,0,0,0,0,97,0,0,0,0,0,0,0,15,18,188,12,0,0,0,86,1,0,0,0,0,0,0,0,59
15,7753,??? ??,8600,461,3,23,24,0,0,0,0,0,101,0,0,0,0,0,0,0,21,16,132,4,1,0,0,50,0,1,0,0,0,0,0,0,85
15,7754,??? ??,8600,399,0,30,0,4,1,0,0,0,19,0,0,0,0,0,0,0,6,16,112,23,0,0,0,181,0,0,0,0,0,0,0,0,7
15,7755,??? ??,8600,462,0,19,17,0,0,0,0,0,71,0,2,0,0,0,0,0,29,6,179,7,1,0,0,63,1,0,0,0,0,0,0,0,67
15,7756,??? ??,8600,476,3,39,4,0,1,1,0,0,29,0,1,0,0,0,0,0,5,22,127,18,0,0,0,184,0,0,0,0,0,0,0,0,42
15,7757,??? ??,8600,495,1,35,8,0,0,0,0,0,21,0,0,0,0,0,0,0,3,35,152,18,0,0,0,198,0,0,0,0,0,0,0,0,24
15,7758,??? ??,8600,417,1,39,0,0,0,1,0,0,32,0,0,0,0,0,0,0,2,16,119,17,0,0,0,173,0,0,0,0,0,0,0,0,17
15,7759,??? ??,8600,511,1,38,6,1,0,0,0,0,20,0,0,0,0,0,0,0,4,30,157,27,0,0,0,214,0,0,0,0,0,0,0,0,13
15,7760,??? ??,8600,333,2,25,2,1,0,0,0,0,15,0,1,0,0,0,0,0,4,20,105,13,0,0,0,124,0,0,0,0,0,0,0,0,21
15,7761,??? ??,8600,409,5,30,2,0,0,0,0,0,14,0,1,0,0,0,0,0,2,21,88,18,0,0,0,218,0,1,0,0,0,0,0,0,9
15,7762,??? ??,8600,295,0,11,6,1,0,0,0,0,36,0,0,0,0,0,0,0,8,7,126,5,0,0,0,48,0,0,0,0,0,1,0,0,46
15,7763,??? ??,8600,453,1,43,3,0,0,0,0,0,16,0,1,0,0,0,0,1,6,36,122,21,0,0,0,189,0,0,0,0,0,0,0,0,14
15,7764,??? ??,8600,450,1,29,3,0,0,0,0,0,27,0,1,0,0,0,0,0,8,19,123,15,0,0,0,206,0,0,0,0,0,0,0,0,18
15,7765,??? ??,8600,494,0,44,4,0,0,0,0,0,35,0,0,0,0,0,0,0,5,22,120,33,0,0,0,222,0,0,0,0,0,0,0,2,7
15,7766,??? ??,8600,584,2,44,9,1,0,0,0,0,36,0,0,0,0,0,0,0,6,40,149,16,1,0,0,263,0,0,0,0,0,0,0,0,17
15,7767,??? ??,8600,457,6,27,14,1,0,1,0,1,32,0,0,0,0,0,0,0,17,26,139,9,0,0,0,143,0,0,0,0,0,0,0,0,41
15,7768,??? ??,8600,585,0,51,7,0,0,0,0,2,51,0,0,0,1,0,0,0,4,25,165,20,0,0,0,232,0,1,0,0,0,0,0,0,26
15,7769,??? ??,8600,393,1,34,2,0,0,0,0,0,27,0,1,0,0,0,0,0,4,24,107,9,1,0,0,159,0,1,0,0,0,0,0,0,23
15,7770,??? ??,8600,393,3,35,3,2,0,0,0,1,14,1,1,0,0,0,0,0,1,24,138,25,0,0,0,117,0,0,0,0,0,0,0,0,28
15,7771,??? ??,8600,416,8,10,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24,203,13,0,0,0,54,0,0,0,0,0,0,0,0,87
15,7772,??? ??,8600,437,2,21,13,0,0,0,0,0,14,0,0,0,0,0,0,0,4,26,238,12,0,1,0,48,0,0,0,0,0,0,1,0,57
15,7773,??? ??,8600,355,2,19,6,0,0,0,0,0,4,0,0,0,0,0,0,0,6,32,126,18,0,0,0,92,0,0,0,0,0,0,0,0,50
15,7774,??? ??,8600,435,1,29,4,0,1,1,0,0,17,0,0,0,0,0,0,0,4,18,163,30,1,1,0,107,0,0,0,0,0,0,0,0,58
15,7775,??? ??,8600,519,1,24,5,3,0,1,0,1,18,0,0,0,1,0,0,0,7,21,191,30,0,0,0,160,0,0,0,0,0,0,0,0,56
15,7776,??? ??,8600,441,1,23,4,2,0,0,0,0,16,0,0,0,0,0,0,0,3,35,82,36,0,0,0,235,0,1,0,0,0,0,0,0,3
15,7777,??? ??,8600,421,1,19,6,2,0,0,0,0,29,0,1,0,0,0,0,0,1,19,66,28,0,0,0,244,0,0,0,0,0,0,0,0,5
15,7778,??? ??,8600,431,1,30,1,5,0,0,0,0,25,0,1,0,0,0,0,0,4,11,98,29,0,0,0,218,1,0,0,0,0,0,0,0,7
15,7779,??? ??,8600,394,1,28,5,3,0,0,0,0,24,0,0,0,0,0,0,0,1,27,71,18,1,0,0,209,0,0,0,0,0,0,0,0,6
15,7780,??? ??,8600,413,0,34,1,2,0,0,0,0,20,0,0,0,0,0,0,0,1,21,69,34,0,0,0,225,0,0,0,0,0,0,0,0,6
15,7781,??? ??,8600,500,1,25,8,1,0,0,0,0,10,1,0,0,0,1,0,0,5,40,177,41,0,0,0,143,0,0,0,0,0,0,0,1,46
15,7782,??? ??,8600,409,0,22,2,3,0,0,0,0,27,0,0,0,0,0,0,0,1,12,54,56,0,0,0,230,0,0,0,0,0,0,0,1,1
15,7783,??? ??,8600,515,2,49,2,3,0,1,0,1,9,0,0,0,0,0,0,0,0,10,89,71,0,0,0,272,0,0,0,0,0,0,0,0,6
15,7784,??? ??,8600,418,0,39,4,1,0,0,0,2,10,0,0,0,0,0,0,0,4,20,92,30,0,0,0,202,0,0,0,0,0,0,0,0,14
15,7785,??? ??,8600,500,0,44,1,3,0,0,0,0,19,0,1,0,0,0,0,0,2,20,78,72,0,0,0,256,0,1,0,0,0,0,0,0,3
15,7786,??? ??,8600,563,3,29,7,2,0,0,0,0,22,0,1,0,0,0,0,0,2,20,93,73,0,0,0,305,0,0,0,0,0,0,0,0,6
15,7787,??? ??,8600,483,1,39,4,0,0,0,0,1,16,0,0,0,1,0,0,0,5,23,64,73,0,0,0,248,0,0,0,0,0,0,0,0,8
15,7788,??? ??,8600,434,2,37,7,0,0,1,0,0,15,0,0,0,0,0,0,0,0,14,114,26,0,0,0,212,0,0,0,0,0,2,0,0,4
15,7789,??? ??,8600,400,1,40,6,0,0,0,0,0,12,0,1,0,0,0,0,0,4,18,127,34,0,0,0,126,0,0,0,0,0,1,0,0,30
15,7790,??? ??,8600,415,3,37,5,3,0,0,0,0,16,0,2,0,0,0,0,0,6,27,131,8,0,0,0,143,0,0,0,0,0,0,0,0,34
15,7791,??? ??,8600,439,0,18,1,3,0,0,0,1,14,0,0,0,0,0,0,0,1,24,79,45,0,0,0,249,0,0,0,0,0,0,0,0,4
15,7792,??? ??,8600,420,1,29,2,2,0,0,0,0,13,0,1,0,0,0,0,0,0,20,48,43,0,0,0,259,0,0,0,0,0,0,0,0,2
15,7793,??? ??,8600,511,2,33,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24,77,51,1,0,0,312,0,0,0,0,0,0,0,1,0
15,7794,??? ??,8600,358,4,31,3,1,0,0,0,0,12,0,1,0,0,0,0,0,1,19,63,29,0,0,0,188,0,0,0,0,0,0,0,0,6
15,7795,??? ??,8600,215,1,32,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,7,24,14,1,0,0,132,0,0,0,0,0,0,0,0,0
15,7796,??? ??,8600,332,1,39,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,8,20,67,0,0,0,188,0,0,0,0,1,0,0,0,0
15,7797,??? ??,8600,371,0,20,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,40,99,25,0,0,0,161,0,0,0,0,0,0,0,1,9
5,1990,??? ???,135,288,2,41,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,6,21,45,0,0,0,166,0,0,0,0,0,0,0,0,0
19,10364,??? ?????,184,526,0,90,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,14,19,106,0,0,0,288,0,0,0,0,0,0,1,0,2
5,2045,??? ?????,335,511,2,66,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,16,28,143,0,0,0,251,0,0,0,0,0,0,0,0,0
15,7798,??? ?????,2650,582,2,23,37,0,0,0,0,2,25,0,1,0,0,0,0,0,13,21,153,27,0,0,0,178,0,0,0,0,0,0,0,0,100
15,7799,??? ?????,2650,458,0,23,20,0,0,0,0,0,16,0,0,0,0,0,0,0,1,15,136,43,2,0,0,183,0,0,0,0,0,0,0,0,19
15,7800,??? ?????,2650,448,1,24,11,0,1,0,0,0,21,0,0,0,0,0,0,0,12,11,155,28,0,0,0,149,0,0,0,0,0,0,0,0,35
15,7801,??? ?????,2650,433,2,26,17,1,0,0,0,0,16,0,1,0,0,0,0,0,2,12,139,30,0,0,0,158,0,0,0,0,0,1,0,0,28
15,7802,??? ?????,2650,420,2,32,14,3,0,0,0,0,21,0,0,0,0,0,0,0,6,12,127,23,0,0,0,152,0,0,0,0,0,0,0,1,27
15,7803,??? ?????,2650,477,4,41,10,2,0,0,0,0,20,0,0,0,0,0,0,1,5,58,146,32,0,0,0,130,0,0,0,0,0,0,0,0,28
15,7804,??? ?????,2650,539,1,26,56,4,0,0,0,0,41,0,1,0,0,0,0,0,16,9,192,22,0,0,0,103,0,0,0,0,0,0,0,0,68
15,7805,??? ?????,2650,400,2,38,18,1,0,0,0,0,10,0,0,0,0,0,0,0,9,12,88,46,0,0,0,159,0,0,0,0,0,0,1,0,16
15,7806,??? ?????,2650,433,1,41,2,0,0,0,0,1,4,0,1,0,0,0,0,0,3,3,49,86,0,0,0,242,0,0,0,0,0,0,0,0,0
15,7807,??? ?????,2650,422,2,32,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,15,45,68,0,0,0,248,0,0,0,0,0,0,0,0,1
15,7808,??? ?????,2650,446,1,27,1,4,0,0,0,1,6,0,0,0,0,0,0,0,0,17,35,71,0,0,0,280,0,0,0,0,0,1,0,0,2
15,7809,??? ?????,2650,453,2,46,3,2,0,0,0,1,4,0,0,0,0,0,0,0,1,12,40,93,0,0,0,237,0,0,0,0,0,0,0,0,12
15,7810,??? ?????,2650,405,2,38,2,1,0,0,0,0,7,0,0,0,0,0,0,0,1,14,38,55,0,0,0,246,0,0,0,0,0,0,0,0,1
15,7811,??? ?????,2650,393,1,26,2,1,0,0,0,0,8,0,0,0,0,0,0,0,2,13,53,48,0,0,0,237,0,0,0,0,0,0,0,0,2
15,7812,??? ?????,2650,469,1,34,6,2,0,0,0,2,8,0,1,0,0,0,0,0,2,17,58,51,0,0,0,279,1,0,0,0,0,0,1,0,6
15,7813,??? ?????,2650,510,0,22,2,5,0,0,0,0,9,0,1,0,0,0,0,0,1,34,67,51,0,0,0,316,1,0,0,0,0,0,0,0,1
15,7814,??? ?????,2650,528,2,24,29,0,0,0,0,0,14,0,0,0,0,0,0,0,13,11,134,49,0,0,0,223,0,0,0,0,0,0,0,0,29
15,7815,??? ?????,2650,444,2,25,54,1,1,0,0,0,31,0,0,0,0,0,0,0,11,6,117,17,0,0,0,109,0,0,0,0,0,0,0,1,69
15,7816,??? ?????,2650,396,2,23,31,0,0,0,0,0,16,0,1,0,0,0,0,0,10,15,155,13,0,0,0,83,0,0,0,1,1,0,0,0,45
15,7817,??? ?????,2650,347,1,23,13,0,0,0,0,1,32,0,0,0,0,0,0,0,4,13,123,25,0,0,0,92,0,1,0,0,0,0,0,0,19
15,7818,??? ?????,2650,466,1,36,4,1,0,0,0,0,11,0,0,0,0,0,0,0,1,16,37,78,0,0,0,279,0,0,0,0,0,0,0,0,2
15,7819,??? ?????,2650,408,3,22,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,21,57,49,0,0,0,240,0,0,0,0,0,1,0,0,2
15,7820,??? ?????,2650,404,0,34,6,0,1,0,0,0,13,0,0,0,0,0,0,0,4,21,47,46,0,0,0,232,0,0,0,0,0,0,0,0,0
15,7821,??? ?????,2650,419,1,26,13,1,1,0,0,0,11,0,0,0,0,0,0,0,4,22,72,43,0,0,0,220,0,0,0,0,0,1,0,0,4
15,7822,??? ?????,2650,463,0,24,5,0,0,0,0,0,15,0,1,0,0,0,0,0,1,23,74,45,0,0,0,271,0,0,0,0,0,0,0,0,4
15,7823,??? ?????,2650,527,1,53,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,14,83,53,0,1,0,306,0,0,0,0,0,1,0,0,2
15,7824,??? ?????,2650,453,4,33,8,1,0,0,0,0,5,0,0,0,0,0,0,0,0,13,69,63,0,0,0,250,0,0,0,0,1,1,0,0,5
15,7825,??? ?????,2650,427,0,28,4,1,0,0,0,0,6,0,0,0,0,0,0,0,0,11,49,68,0,0,0,259,0,0,0,0,0,0,0,0,1
15,7826,??? ?????,2650,462,0,33,15,2,0,0,0,0,9,0,0,0,0,0,0,0,0,11,66,53,0,0,0,269,0,1,0,0,0,0,0,0,3
15,7827,??? ?????,2650,422,2,39,16,0,0,0,0,0,9,0,0,0,0,0,0,0,1,15,51,57,0,0,0,228,0,0,0,0,0,0,0,0,4
15,7828,??? ?????,2650,555,1,48,3,2,0,0,0,0,11,0,0,0,0,0,0,0,0,20,60,76,0,0,0,333,0,0,0,0,0,0,0,0,1
15,7829,??? ?????,2650,381,1,27,4,2,0,0,0,1,8,0,0,0,0,0,0,0,1,12,47,43,0,0,0,232,0,0,0,1,0,0,0,0,2
15,7830,??? ?????,2650,498,0,41,0,1,0,0,0,0,11,0,0,0,0,0,0,0,1,21,57,53,0,0,0,305,0,0,0,0,0,0,0,0,8
15,7831,??? ?????,2650,458,1,29,4,0,0,1,0,0,8,0,0,0,0,0,0,0,2,24,37,64,0,0,0,288,0,0,0,0,0,0,0,0,0
15,7832,??? ?????,2650,462,1,27,2,3,0,0,0,1,6,0,1,0,0,0,0,0,1,16,43,76,0,0,0,285,0,0,0,0,0,0,0,0,0
15,7833,??? ?????,2650,419,1,28,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,21,63,42,0,0,0,249,0,0,0,0,0,0,0,0,5
15,7834,??? ?????,2650,348,0,13,2,0,0,0,0,0,12,0,0,0,0,0,0,0,2,11,56,26,0,0,0,225,0,0,0,0,0,0,0,0,1
15,7835,??? ?????,2650,430,1,26,3,1,0,0,0,0,11,0,0,0,0,0,0,0,1,18,39,48,0,0,0,276,0,0,0,0,1,0,0,0,5
15,7836,??? ?????,2650,368,1,29,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,14,66,41,0,0,0,200,0,0,0,0,0,0,0,0,6
15,7837,??? ?????,2650,539,2,32,2,0,1,0,0,0,7,0,0,0,0,0,0,0,5,19,86,50,0,0,0,332,0,0,0,0,0,0,0,1,2
15,7838,??? ?????,2650,470,0,47,5,2,0,0,0,0,7,0,0,0,0,0,0,0,2,16,69,53,0,0,0,265,0,0,0,0,0,0,0,0,4
15,7839,??? ?????,2650,514,2,46,3,2,0,0,0,1,5,0,0,0,0,0,0,0,0,12,59,74,0,0,0,307,0,0,0,0,0,0,0,0,3
15,7840,??? ?????,2650,392,0,27,5,3,0,0,0,0,9,0,0,0,0,0,0,0,1,20,53,45,0,0,0,223,0,0,0,0,0,0,0,0,6
15,7841,??? ?????,2650,393,0,27,18,1,0,0,0,0,15,0,0,0,0,0,0,0,3,12,95,42,1,0,0,133,0,1,0,0,0,0,0,0,45
15,7842,??? ?????,2650,417,0,32,5,0,0,0,0,0,9,0,0,0,0,0,0,0,6,11,57,48,0,0,0,247,0,0,0,0,0,0,0,1,1
15,7843,??? ?????,2650,418,1,31,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,42,43,0,0,0,272,0,0,0,0,0,0,0,0,1
15,7844,??? ?????,2650,401,3,32,5,2,0,1,0,0,6,0,0,0,0,0,0,0,2,13,52,48,0,0,0,234,0,0,0,0,0,0,0,0,3
15,7845,??? ?????,2650,431,1,34,7,1,0,0,0,0,8,0,0,0,0,0,0,0,3,13,66,44,0,0,0,253,0,0,1,0,0,0,0,0,0
15,7846,??? ?????,2650,388,4,36,8,0,1,0,0,0,3,0,0,0,0,0,0,0,5,13,69,41,0,1,0,198,0,0,0,0,0,0,0,0,9
15,7847,??? ?????,2650,401,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,18,55,47,0,0,0,226,0,0,0,0,0,0,0,0,15
15,7848,??? ?????,2650,499,0,37,8,2,0,0,0,1,10,0,0,0,0,0,0,0,3,26,80,62,0,0,0,265,0,0,0,0,0,0,0,0,5
15,7849,??? ?????,2650,337,1,28,3,2,0,0,0,0,5,0,1,0,0,0,0,0,0,9,36,42,0,0,0,208,0,0,0,0,1,0,0,0,1
15,7850,??? ?????,2650,437,0,24,6,4,0,0,0,0,9,0,0,0,0,0,0,0,3,17,53,61,0,0,0,254,0,0,0,0,0,0,0,0,6
15,7851,??? ?????,2650,359,2,17,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,46,57,0,0,0,220,0,0,0,0,0,0,0,0,0
15,7852,??? ?????,2650,486,5,30,1,1,0,0,0,0,6,0,0,0,0,0,0,0,2,13,79,43,0,0,0,304,0,1,0,0,0,0,0,0,1
15,7853,??? ?????,2650,598,0,25,2,0,0,0,0,0,11,0,0,0,0,0,0,0,3,23,99,41,0,0,0,387,0,0,0,0,0,0,0,0,7
15,7854,??? ?????,2650,567,0,27,2,2,0,0,0,0,18,0,0,0,0,0,0,0,0,23,83,45,0,0,0,365,0,0,0,0,0,0,0,0,2
15,7855,??? ?????,2650,524,1,35,2,3,0,0,0,0,14,0,0,0,0,0,0,0,5,38,104,46,0,0,0,271,0,1,0,0,0,0,0,0,4
15,7856,??? ?????,2650,557,1,40,11,2,0,0,0,0,14,0,1,0,0,0,0,0,5,28,150,37,0,0,0,239,0,0,0,0,0,0,0,0,29
15,7857,??? ?????,2650,473,1,24,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,22,62,47,0,0,0,301,0,0,0,0,0,3,0,0,1
8,3548,??? ?????,178,290,0,41,2,2,0,0,0,1,6,0,0,0,0,0,0,0,3,8,19,51,0,0,0,157,0,0,0,0,0,0,0,0,0
8,3549,??? ?????,178,272,1,47,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,12,11,45,0,0,0,150,0,1,0,0,0,0,0,0,0
5,1896,??? ???,122,595,1,52,1,1,0,0,0,1,22,0,0,0,0,0,0,0,7,29,155,40,0,0,0,279,0,0,0,0,0,0,0,0,7
5,1897,??? ???,122,566,0,61,5,0,0,0,0,0,20,0,1,0,0,0,0,0,7,34,129,41,0,0,0,261,0,0,0,0,0,1,0,0,6
5,1898,??? ???,122,458,0,33,0,0,0,0,0,0,14,0,1,0,0,0,0,0,7,19,121,16,0,0,0,238,1,0,0,0,0,0,0,1,7
5,1899,??? ???,122,523,1,39,5,0,0,0,0,0,22,0,0,0,0,0,0,0,11,29,131,21,0,0,0,257,0,0,0,1,0,0,0,0,6
5,1900,??? ???,122,561,3,33,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,26,164,23,0,0,0,279,0,0,1,0,1,0,0,0,6
5,1901,??? ???,122,510,0,47,1,0,0,0,0,0,12,0,0,0,0,0,0,0,3,42,117,26,0,0,0,257,0,0,0,0,0,0,0,0,5
5,1902,??? ???,122,517,2,49,1,0,0,1,0,1,26,0,1,0,0,0,0,0,7,20,141,40,0,0,0,218,0,1,0,0,2,0,0,1,6
5,1903,??? ???,122,469,2,31,2,0,0,0,0,0,17,0,0,0,0,0,0,0,2,27,86,28,0,0,0,269,0,0,0,0,0,0,0,0,5
